,name,university,school,school_location,company,a_levels,run,key,score
629,Frank Green,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,18f8869bb519b18b1982da771f7872bbe527fd7a044962bfd1a098715d1c8583,90
630,Frank Green,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,0e4a9c9d014478ccbd676c5e57d998c125e764c29d8b367f7e3db134d1f3293b,90
631,Frank Green,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,0e4a9c9d014478ccbd676c5e57d998c125e764c29d8b367f7e3db134d1f3293b,90
632,Frank Green,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,0e4a9c9d014478ccbd676c5e57d998c125e764c29d8b367f7e3db134d1f3293b,90
633,Frank Green,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,9cdbc946a619a05214919e855ec9a42ae54b195ecc9d52449d042b71072b207d,95
634,Frank Green,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,9cdbc946a619a05214919e855ec9a42ae54b195ecc9d52449d042b71072b207d,85
635,Frank Green,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,9cdbc946a619a05214919e855ec9a42ae54b195ecc9d52449d042b71072b207d,90
636,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,794d492255a3f1509866cfca30780840f001823ddfa85813be89b185a5f9079a,95
637,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,794d492255a3f1509866cfca30780840f001823ddfa85813be89b185a5f9079a,85
638,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,794d492255a3f1509866cfca30780840f001823ddfa85813be89b185a5f9079a,90
639,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,1b84c6b44f1e8dc13065b5e9ce15a4a4bad88d62598b24db51af8bd44c2ef0d8,85
640,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,1b84c6b44f1e8dc13065b5e9ce15a4a4bad88d62598b24db51af8bd44c2ef0d8,85
641,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,1b84c6b44f1e8dc13065b5e9ce15a4a4bad88d62598b24db51af8bd44c2ef0d8,85
642,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,bfc5ca4029a9cdb8ca36a04ce0c1b23565e639a3c15363e6424617a1ac7ea186,85
643,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,bfc5ca4029a9cdb8ca36a04ce0c1b23565e639a3c15363e6424617a1ac7ea186,90
644,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,bfc5ca4029a9cdb8ca36a04ce0c1b23565e639a3c15363e6424617a1ac7ea186,90
645,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,7338329f93c00aa9ffa8f8c3365484a9b5cf00625eb0f221933adb105e8dbe6b,88
646,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,7338329f93c00aa9ffa8f8c3365484a9b5cf00625eb0f221933adb105e8dbe6b,90
647,Frank Green,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,7338329f93c00aa9ffa8f8c3365484a9b5cf00625eb0f221933adb105e8dbe6b,90
648,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,71841fa5b45399d841f9d10c79ec33ed768a20d8bb07b5cefc29e4b43b92ef68,85
649,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,71841fa5b45399d841f9d10c79ec33ed768a20d8bb07b5cefc29e4b43b92ef68,90
650,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,71841fa5b45399d841f9d10c79ec33ed768a20d8bb07b5cefc29e4b43b92ef68,90
651,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,f0a139c54d5ea42bd26490d08b51ad58828813eedea50813c43680d550a85ed7,85
652,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,f0a139c54d5ea42bd26490d08b51ad58828813eedea50813c43680d550a85ed7,85
653,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,f0a139c54d5ea42bd26490d08b51ad58828813eedea50813c43680d550a85ed7,85
654,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,e3efc4cae16da63bdd4614c1489d66a3e463bc226f8a718aa6f5a3a330285926,90
655,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,e3efc4cae16da63bdd4614c1489d66a3e463bc226f8a718aa6f5a3a330285926,90
656,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,e3efc4cae16da63bdd4614c1489d66a3e463bc226f8a718aa6f5a3a330285926,88
657,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,b56c9ff2dc71b53d3eb1451800a9762a8c4828236af34c73f24ed6798eeb7a0b,90
658,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,b56c9ff2dc71b53d3eb1451800a9762a8c4828236af34c73f24ed6798eeb7a0b,95
659,Frank Green,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,b56c9ff2dc71b53d3eb1451800a9762a8c4828236af34c73f24ed6798eeb7a0b,90
660,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,6a9b6865cf1caa1f570dccba3a8da1d0303ad42a56159b2278f223f381320cc7,85
661,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,6a9b6865cf1caa1f570dccba3a8da1d0303ad42a56159b2278f223f381320cc7,85
662,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,6a9b6865cf1caa1f570dccba3a8da1d0303ad42a56159b2278f223f381320cc7,85
663,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,698b6f60f8bcadc38fbd0f86f0aa1487126b8552be9cde5086f09c112724e944,85
664,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,698b6f60f8bcadc38fbd0f86f0aa1487126b8552be9cde5086f09c112724e944,85
665,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,698b6f60f8bcadc38fbd0f86f0aa1487126b8552be9cde5086f09c112724e944,90
666,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,fe92c8697e7b9bf5ccc68c5e6ced144fd0284ac3b81aeb60a3b65a85098c91b7,90
667,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,fe92c8697e7b9bf5ccc68c5e6ced144fd0284ac3b81aeb60a3b65a85098c91b7,90
668,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,fe92c8697e7b9bf5ccc68c5e6ced144fd0284ac3b81aeb60a3b65a85098c91b7,90
669,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,b009ecea9e29d0669a83460fc87f1ce654c11416943446fa706b055ec6172af2,85
670,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,b009ecea9e29d0669a83460fc87f1ce654c11416943446fa706b055ec6172af2,85
671,Frank Green,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,b009ecea9e29d0669a83460fc87f1ce654c11416943446fa706b055ec6172af2,90
672,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,ac3d4e7fddac4b1f2bce8e62706174eff5cc81026afbf558cd08e4c3de319c7b,90
673,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,ac3d4e7fddac4b1f2bce8e62706174eff5cc81026afbf558cd08e4c3de319c7b,87
674,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,ac3d4e7fddac4b1f2bce8e62706174eff5cc81026afbf558cd08e4c3de319c7b,90
675,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,eb019358df2ac8d48de061151e10adfa6cc2a4771ccbbe19fbe11d864aa1db10,95
676,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,eb019358df2ac8d48de061151e10adfa6cc2a4771ccbbe19fbe11d864aa1db10,90
677,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,eb019358df2ac8d48de061151e10adfa6cc2a4771ccbbe19fbe11d864aa1db10,85
678,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,6cee6b2d69966981d30151d3c7b95ce56038b8cf5471b6e1eadb60b97bbe95d0,85
679,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,6cee6b2d69966981d30151d3c7b95ce56038b8cf5471b6e1eadb60b97bbe95d0,85
680,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,6cee6b2d69966981d30151d3c7b95ce56038b8cf5471b6e1eadb60b97bbe95d0,90
681,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,9acd62ee1f5498fdc084d1b229380b11f3aaabbfc01c4d958017f8d9bed5b30f,90
682,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,9acd62ee1f5498fdc084d1b229380b11f3aaabbfc01c4d958017f8d9bed5b30f,85
683,Frank Green,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,9acd62ee1f5498fdc084d1b229380b11f3aaabbfc01c4d958017f8d9bed5b30f,90
684,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,2c2a39d5376cb7426dc8c95765a39959cc7efab1f574f3d5eb6c6b6c4cf90122,90
685,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,2c2a39d5376cb7426dc8c95765a39959cc7efab1f574f3d5eb6c6b6c4cf90122,90
686,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,2c2a39d5376cb7426dc8c95765a39959cc7efab1f574f3d5eb6c6b6c4cf90122,85
687,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,36239606ff37999e2b0fe8738f6b73a7c47f4477bcce834ab338b517e43056d8,90
688,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,36239606ff37999e2b0fe8738f6b73a7c47f4477bcce834ab338b517e43056d8,90
689,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,36239606ff37999e2b0fe8738f6b73a7c47f4477bcce834ab338b517e43056d8,90
690,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,052a11acee584378ab2d88d0028f9ca63b5fde5de07857244bb48eb09c8cb2e9,87
691,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,052a11acee584378ab2d88d0028f9ca63b5fde5de07857244bb48eb09c8cb2e9,85
692,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,052a11acee584378ab2d88d0028f9ca63b5fde5de07857244bb48eb09c8cb2e9,85
693,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,c72b5901dcb7ed871678a85b99fcd80348cd56727a47dbfb31b1e477fd857397,85
694,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,c72b5901dcb7ed871678a85b99fcd80348cd56727a47dbfb31b1e477fd857397,85
695,Frank Green,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,c72b5901dcb7ed871678a85b99fcd80348cd56727a47dbfb31b1e477fd857397,85
696,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,549941f741127e89a0ee67b25956cb1e5b6b4ff344b68e63cc6546c70d367163,85
697,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,549941f741127e89a0ee67b25956cb1e5b6b4ff344b68e63cc6546c70d367163,85
698,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,549941f741127e89a0ee67b25956cb1e5b6b4ff344b68e63cc6546c70d367163,85
699,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,8b6ecf029bc9e8e5962031a94184a78c836b7ea61583558d5f9b7f1d6c6ba565,90
700,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,8b6ecf029bc9e8e5962031a94184a78c836b7ea61583558d5f9b7f1d6c6ba565,90
701,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,8b6ecf029bc9e8e5962031a94184a78c836b7ea61583558d5f9b7f1d6c6ba565,90
702,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,c065cb9a4f40121f01536e3257c59b1a630db0569cd4575585cd4cd862f78451,85
703,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,c065cb9a4f40121f01536e3257c59b1a630db0569cd4575585cd4cd862f78451,85
704,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,c065cb9a4f40121f01536e3257c59b1a630db0569cd4575585cd4cd862f78451,90
705,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,44b724960462086487cd3c3b524778583f925b8b3f565fa9a55038316ff7454a,90
706,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,44b724960462086487cd3c3b524778583f925b8b3f565fa9a55038316ff7454a,85
707,Frank Green,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,44b724960462086487cd3c3b524778583f925b8b3f565fa9a55038316ff7454a,90
708,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,cc5380d2d5c4234bf6423db36cf9f62caf68044de8bd5d0450982e1f661d3c94,85
709,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,cc5380d2d5c4234bf6423db36cf9f62caf68044de8bd5d0450982e1f661d3c94,85
710,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,cc5380d2d5c4234bf6423db36cf9f62caf68044de8bd5d0450982e1f661d3c94,90
711,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,86843f0cf274eba21ad7f39ccb045dce9449920cdd0eb63e45dd1f3945a62a3c,85
712,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,86843f0cf274eba21ad7f39ccb045dce9449920cdd0eb63e45dd1f3945a62a3c,85
713,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,86843f0cf274eba21ad7f39ccb045dce9449920cdd0eb63e45dd1f3945a62a3c,90
714,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,cc954dbce09b72f18896abf4083c1e5c4cd4fe12241ff33c9be54d0bc5e316ab,85
715,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,cc954dbce09b72f18896abf4083c1e5c4cd4fe12241ff33c9be54d0bc5e316ab,90
716,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,cc954dbce09b72f18896abf4083c1e5c4cd4fe12241ff33c9be54d0bc5e316ab,85
717,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,35030e73df9bc0659026e24fef2e26a00ff6f1e31b845b55c38987af78db85fa,85
718,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,35030e73df9bc0659026e24fef2e26a00ff6f1e31b845b55c38987af78db85fa,85
719,Frank Green,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,35030e73df9bc0659026e24fef2e26a00ff6f1e31b845b55c38987af78db85fa,85
720,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,c737ffca0e279af1e4ac54bb269c28d5c24a529a9bdaf3605a179973ddf08701,85
721,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,c737ffca0e279af1e4ac54bb269c28d5c24a529a9bdaf3605a179973ddf08701,90
722,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,c737ffca0e279af1e4ac54bb269c28d5c24a529a9bdaf3605a179973ddf08701,90
723,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,46482688e3e324fcbed37e298c2a43fe57025014ce97059a90385d42adbbdd07,85
724,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,46482688e3e324fcbed37e298c2a43fe57025014ce97059a90385d42adbbdd07,90
725,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,46482688e3e324fcbed37e298c2a43fe57025014ce97059a90385d42adbbdd07,95
726,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,a217e211b84d8bd072e4e87230304f4e49fa019221426fc82c39bbcf498c25cd,90
727,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,a217e211b84d8bd072e4e87230304f4e49fa019221426fc82c39bbcf498c25cd,85
728,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,a217e211b84d8bd072e4e87230304f4e49fa019221426fc82c39bbcf498c25cd,87
729,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,920beca4a2bd1ec3a2868d40d7d0d601bf777050e92ed7a00491e711857f5401,90
730,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,920beca4a2bd1ec3a2868d40d7d0d601bf777050e92ed7a00491e711857f5401,90
731,Grace Harris,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,920beca4a2bd1ec3a2868d40d7d0d601bf777050e92ed7a00491e711857f5401,85
732,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,1a91dade86eb52255dce0723dd884db2e943d11fbbd27a2e557b2ef5085cfe00,90
733,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,1a91dade86eb52255dce0723dd884db2e943d11fbbd27a2e557b2ef5085cfe00,90
734,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,1a91dade86eb52255dce0723dd884db2e943d11fbbd27a2e557b2ef5085cfe00,90
735,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,bf5068f50b6497c163dd26401a46d8af4831269456a5a5d294325ed7b49ccd78,85
736,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,bf5068f50b6497c163dd26401a46d8af4831269456a5a5d294325ed7b49ccd78,90
737,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,bf5068f50b6497c163dd26401a46d8af4831269456a5a5d294325ed7b49ccd78,90
738,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,22fea413aca676778f13ea0e0f14e7c0db4190ef098107d4d107c4765d783a33,85
739,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,22fea413aca676778f13ea0e0f14e7c0db4190ef098107d4d107c4765d783a33,90
740,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,22fea413aca676778f13ea0e0f14e7c0db4190ef098107d4d107c4765d783a33,85
741,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,de746197ca99628295b1978fb30544e65ea825aba2481a17ba693076df47223b,90
742,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,de746197ca99628295b1978fb30544e65ea825aba2481a17ba693076df47223b,90
743,Grace Harris,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,de746197ca99628295b1978fb30544e65ea825aba2481a17ba693076df47223b,90
744,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,1b189c74697a5e755cb277f7156a77328d66dc9c76a3e57805731fa6ae1e58f5,85
745,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,1b189c74697a5e755cb277f7156a77328d66dc9c76a3e57805731fa6ae1e58f5,87
746,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,1b189c74697a5e755cb277f7156a77328d66dc9c76a3e57805731fa6ae1e58f5,85
747,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,f396fc6179285d14fda6f8356cb842d62e1ef251fea59c54f80db5fb204bd7d4,90
748,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,f396fc6179285d14fda6f8356cb842d62e1ef251fea59c54f80db5fb204bd7d4,88
749,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,f396fc6179285d14fda6f8356cb842d62e1ef251fea59c54f80db5fb204bd7d4,85
750,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,9eb96e135bde2a4e82cd99ade5f872e64cf01132063b2b9d48862290a6429f02,85
751,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,9eb96e135bde2a4e82cd99ade5f872e64cf01132063b2b9d48862290a6429f02,90
752,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,9eb96e135bde2a4e82cd99ade5f872e64cf01132063b2b9d48862290a6429f02,90
753,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,e845c280896a0405eb4ec6352b00561f36af5a9bbea56ba47d05a9ebe0708cdc,85
754,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,e845c280896a0405eb4ec6352b00561f36af5a9bbea56ba47d05a9ebe0708cdc,90
755,Grace Harris,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,e845c280896a0405eb4ec6352b00561f36af5a9bbea56ba47d05a9ebe0708cdc,90
756,Grace Harris,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,1c2c1b43c08522fc93cb6cede8a0e623928c0ee39bb330488f798a00afa0c049,90
757,Grace Harris,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,1c2c1b43c08522fc93cb6cede8a0e623928c0ee39bb330488f798a00afa0c049,90
758,Grace Harris,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,1c2c1b43c08522fc93cb6cede8a0e623928c0ee39bb330488f798a00afa0c049,85
759,Grace Harris,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,5930941114fe68c6192651188347668830d4c7dd3f1be8880f949fe6533fb1cd,90
760,Grace Harris,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,5930941114fe68c6192651188347668830d4c7dd3f1be8880f949fe6533fb1cd,85
